"";"tourney_id";"tourney_name";"surface";"draw_size";"tourney_level";"match_num";"winner_id";"winner_name";"winner_hand";"winner_ht";"winner_ioc";"winner_age";"loser_id";"loser_name";"loser_hand";"loser_ht";"loser_ioc";"loser_age";"score";"best_of";"round";"minutes";"w_ace";"w_df";"w_svpt";"w_1stIn";"w_1stWon";"w_2ndWon";"w_SvGms";"w_bpSaved";"w_bpFaced";"l_ace";"l_df";"l_svpt";"l_1stIn";"l_1stWon";"l_2ndWon";"l_SvGms";"l_bpSaved";"l_bpFaced";"winner_rank";"winner_rank_points";"loser_rank";"loser_rank_points";"W1";"W2";"W3";"W4";"W5";"L1";"L2";"L3";"L4";"L5";"tourney_start_date";"year";"match_id";"Time";"y";"transformed_winner_rank";"transformed_loser_rank";"player_i_id";"player_i_name";"player_j_id";"player_j_name";"transformed_rank_i";"transformed_rank_j";"diff_transformed_rank";"age_i";"age_j";"diff_age";"height_i";"height_j";"diff_height";"w_bp_saved_ratio";"l_bp_saved_ratio";"bp_saved_ratio_i";"bp_saved_ratio_j";"diff_bp_saved_ratio";"w_bp_chances";"l_bp_chances";"w_bp_lost";"l_bp_lost";"w_bp_won";"l_bp_won";"bp_won_i";"bp_won_j";"diff_bp_won";"I_grass";"I_clay";"I_hard"
"614816";"2013-520";"Roland Garros";"Clay";"128";"Grand Slams";125;235;"Mikhail Youzhny";"R";183;"RUS";30,9;7;"Pablo Andujar";"R";180;"ESP";27,3;"4-6 6-4 6-2 6-3";5;"R128";193;11;5;141;92;70;20;19;9;12;2;4;139;78;49;27;18;14;20;31;1265;45;905;4;6;6;6;NA;6;4;2;3;NA;2013-05-27;2013;"2013-520:125";1082;0;3,04580368961313;2,50814690367033;7;"Pablo Andujar";235;"Mikhail Youzhny";2,50814690367033;3,04580368961313;-0,5376567859428;27,3;30,9;-3,6;180;183;-3;0,75;0,7;0,7;0,75;-0,05;20;12;14;9;6;3;3;6;-3;0;1;0
"614823";"2013-520";"Roland Garros";"Clay";"128";"Grand Slams";132;74;"Fabio Fognini";"R";178;"ITA";26;14;"Andreas Beck";"L";190;"GER";27,3;"6-3 7-5 6-3";5;"R128";138;10;5;121;78;50;27;15;12;13;4;4;110;60;37;25;15;8;13;29;1345;557;49;6;7;6;NA;NA;3;5;3;NA;NA;2013-05-27;2013;"2013-520:132";1083;0;3,14201900487243;-1,12153351734003;14;"Andreas Beck";74;"Fabio Fognini";-1,12153351734003;3,14201900487243;-4,26355252221246;27,3;26;1,3;190;178;12;0,923076923076923;0,615384615384615;0,615384615384615;0,923076923076923;-0,307692307692308;13;13;8;12;5;1;1;5;-4;0;1;0
"614824";"2013-520";"Roland Garros";"Clay";"128";"Grand Slams";133;179;"Benoit Paire";"R";196;"FRA";24;9;"Marcos Baghdatis";"R";183;"CYP";27,9;"3-6 7-6(1) 6-4 6-4";5;"R128";173;8;2;158;74;57;43;20;14;16;2;10;135;66;46;40;21;4;7;26;1405;39;1030;3;7;6;6;NA;6;6;4;4;NA;2013-05-27;2013;"2013-520:133";1084;0;3,29956028185891;2,71459778113775;9;"Marcos Baghdatis";179;"Benoit Paire";2,71459778113775;3,29956028185891;-0,584962500721157;27,9;24;3,9;183;196;-13;0,875;0,571428571428571;0,571428571428571;0,875;-0,303571428571429;7;16;4;14;3;2;2;3;-1;0;1;0
"614829";"2013-520";"Roland Garros";"Clay";"128";"Grand Slams";138;237;"Horacio Zeballos";"L";188;"ARG";28;184;"Vasek Pospisil";"R";193;"CAN";22,9;"7-6(9) 6-4 6-7(4) 2-6 8-6";5;"R128";274;14;6;183;115;91;33;28;5;8;23;9;210;119;94;45;28;12;15;46;884;103;533;7;6;6;2;8;6;4;7;6;6;2013-05-27;2013;"2013-520:138";1085;0;2,47643804394299;1,31349947281678;184;"Vasek Pospisil";237;"Horacio Zeballos";1,31349947281678;2,47643804394299;-1,16293857112621;22,9;28;-5,1;193;188;5;0,625;0,8;0,8;0,625;0,175;15;8;12;5;3;3;3;3;0;0;1;0
"614831";"2013-520";"Roland Garros";"Clay";"128";"Grand Slams";140;111;"Jerzy Janowicz";"R";203;"POL";22,5;187;"Albert Ramos";"L";188;"ESP";25,3;"7-6(3) 7-5 6-3";5;"R128";143;17;3;103;65;49;26;17;5;6;5;1;104;63;41;25;16;4;7;23;1524;64;750;7;7;6;NA;NA;6;5;3;NA;NA;2013-05-27;2013;"2013-520:140";1086;1;3,47643804394299;2;111;"Jerzy Janowicz";187;"Albert Ramos";3,47643804394299;2;1,47643804394299;22,5;25,3;-2,8;203;188;15;0,833333333333333;0,571428571428571;0,833333333333333;0,571428571428571;0,261904761904762;7;6;4;5;3;1;3;1;2;0;1;0
"614835";"2013-520";"Roland Garros";"Clay";"128";"Grand Slams";144;82;"Richard Gasquet";"R";185;"FRA";26,9;214;"Sergiy Stakhovsky";"R";193;"UKR";27,3;"6-1 6-4 6-3";5;"R128";91;3;1;70;47;36;16;13;3;4;1;1;75;41;22;17;13;4;10;9;3090;101;555;6;6;6;NA;NA;1;4;3;NA;NA;2013-05-27;2013;"2013-520:144";1087;1;4,83007499855769;1,34178851724821;82;"Richard Gasquet";214;"Sergiy Stakhovsky";4,83007499855769;1,34178851724821;3,48828648130948;26,9;27,3;-0,400000000000002;185;193;-8;0,75;0,4;0,75;0,4;0,35;10;4;4;3;6;1;6;1;5;0;1;0
"614836";"2013-520";"Roland Garros";"Clay";"128";"Grand Slams";145;160;"Gael Monfils";"R";193;"FRA";26,7;21;"Tomas Berdych";"R";196;"CZE";27,6;"7-6(8) 6-4 6-7(3) 6-7(4) 7-5";5;"R128";243;26;3;181;131;104;27;29;4;5;11;2;182;120;91;33;29;5;8;81;640;6;4685;7;6;6;6;7;6;4;7;7;5;2013-05-27;2013;"2013-520:145";1088;0;1,66014999711538;5,41503749927884;21;"Tomas Berdych";160;"Gael Monfils";5,41503749927884;1,66014999711538;3,75488750216347;27,6;26,7;0,900000000000002;196;193;3;0,8;0,625;0,625;0,8;-0,175;8;5;5;4;3;1;1;3;-2;0;1;0
"614840";"2013-520";"Roland Garros";"Clay";"128";"Grand Slams";149;205;"Andreas Seppi";"R";190;"ITA";29,2;152;"Leonardo Mayer";"R";188;"ARG";26;"6-7(4) 6-4 6-3 6-7(2) 6-4";5;"R128";229;8;3;163;110;73;32;27;4;10;11;8;162;104;68;28;26;5;14;22;1530;73;682;6;6;6;6;6;7;4;3;7;4;2013-05-27;2013;"2013-520:149";1089;0;3,5405683813627;1,81017544111998;152;"Leonardo Mayer";205;"Andreas Seppi";1,81017544111998;3,5405683813627;-1,73039294024272;26;29,2;-3,2;188;190;-2;0,4;0,357142857142857;0,357142857142857;0,4;-0,0428571428571429;14;10;5;4;9;6;6;9;-3;0;1;0
"614841";"2013-520";"Roland Garros";"Clay";"128";"Grand Slams";150;117;"Blaz Kavcic";"R";188;"SLO";26,2;60;"James Duckworth";"R";183;"AUS";21,3;"6-2 6-2 6-2";5;"R128";106;1;0;70;44;33;17;12;4;5;3;4;69;32;19;11;12;5;12;104;529;185;273;6;6;6;NA;NA;2;2;2;NA;NA;2013-05-27;2013;"2013-520:150";1090;0;1,29956028185891;0,468618539483688;60;"James Duckworth";117;"Blaz Kavcic";0,468618539483688;1,29956028185891;-0,83094174237522;21,3;26,2;-4,9;183;188;-5;0,8;0,416666666666667;0,416666666666667;0,8;-0,383333333333333;12;5;5;4;7;1;1;7;-6;0;1;0
"614844";"2013-520";"Roland Garros";"Clay";"128";"Grand Slams";153;188;"Milos Raonic";"R";196;"CAN";22,4;145;"Xavier Malisse";"R";185;"BEL";32,8;"6-2 6-1 4-6 6-4";5;"R128";116;16;2;96;70;55;14;18;3;5;8;1;107;68;42;18;17;3;9;16;2225;56;805;6;6;4;6;NA;2;1;6;4;NA;2013-05-27;2013;"2013-520:153";1091;0;4;2,1926450779424;145;"Xavier Malisse";188;"Milos Raonic";2,1926450779424;4;-1,8073549220576;32,8;22,4;10,4;185;196;-11;0,6;0,333333333333333;0,333333333333333;0,6;-0,266666666666667;9;5;3;3;6;2;2;6;-4;0;1;0
"614846";"2013-520";"Roland Garros";"Clay";"128";"Grand Slams";155;59;"Evgeny Donskoy";"R";185;"RUS";23;216;"Jan Lennard Struff";"R";193;"GER";23;"7-6(7) 2-6 7-6(2) 6-2";5;"R128";175;14;5;137;81;59;25;20;5;11;9;5;127;61;47;32;20;4;10;82;639;117;461;7;2;7;6;NA;6;6;6;2;NA;2013-05-27;2013;"2013-520:155";1092;1;1,64244799538192;1,1296352804166;59;"Evgeny Donskoy";216;"Jan Lennard Struff";1,64244799538192;1,1296352804166;0,512812714965321;23;23;0;185;193;-8;0,454545454545455;0,4;0,454545454545455;0,4;0,0545454545454545;10;11;4;5;6;6;6;6;0;0;1;0
"614848";"2013-520";"Roland Garros";"Clay";"128";"Grand Slams";157;140;"Feliciano Lopez";"L";188;"ESP";31,6;93;"Marcel Granollers";"R";190;"ESP";27,1;"7-5 2-6 6-4 4-6 6-4";5;"R128";221;12;3;166;97;63;39;25;9;15;7;3;143;98;67;24;25;3;9;43;930;33;1145;7;2;6;4;6;5;6;4;6;4;2013-05-27;2013;"2013-520:157";1093;0;2,5737352452979;2,95560588064155;93;"Marcel Granollers";140;"Feliciano Lopez";2,95560588064155;2,5737352452979;0,381870635343645;27,1;31,6;-4,5;190;188;2;0,6;0,333333333333333;0,333333333333333;0,6;-0,266666666666667;9;15;3;9;6;6;6;6;0;0;1;0
"614850";"2013-520";"Roland Garros";"Clay";"128";"Grand Slams";159;161;"Albert Montanes";"R";175;"ESP";32,4;113;"Steve Johnson";"R";188;"USA";23,4;"6-4 3-6 6-3 3-6 6-1";5;"R128";162;5;4;113;74;59;21;22;1;5;5;7;147;81;53;32;22;13;19;47;880;130;423;6;3;6;3;6;4;6;3;6;1;2013-05-27;2013;"2013-520:159";1094;0;2,44541114832236;0,977632186971546;113;"Steve Johnson";161;"Albert Montanes";0,977632186971546;2,44541114832236;-1,46777896135082;23,4;32,4;-9;188;175;13;0,2;0,68421052631579;0,68421052631579;0,2;0,48421052631579;19;5;13;1;6;4;4;6;-2;0;1;0
"614852";"2013-520";"Roland Garros";"Clay";"128";"Grand Slams";161;227;"Jo-Wilfried Tsonga";"R";188;"FRA";28,1;16;"Aljaz Bedene";"R";181;"SLO";23,8;"6-2 6-2 6-3";5;"R128";107;5;0;80;40;32;23;13;3;4;4;4;76;47;26;12;12;4;10;8;3795;80;643;6;6;6;NA;NA;2;2;3;NA;NA;2013-05-27;2013;"2013-520:161";1095;0;5;1,67807190511264;16;"Aljaz Bedene";227;"Jo-Wilfried Tsonga";1,67807190511264;5;-3,32192809488736;23,8;28,1;-4,3;181;188;-7;0,75;0,4;0,4;0,75;-0,35;10;4;4;3;6;1;1;6;-5;0;1;0
"614854";"2013-520";"Roland Garros";"Clay";"128";"Grand Slams";163;13;"Roberto Bautista Agut";"R";183;"ESP";25,1;164;"Gilles Muller";"L";193;"LUX";30;"6-3 6-4 6-2";5;"R128";116;6;0;78;65;51;6;14;2;3;8;5;97;53;36;18;13;9;14;68;714;84;623;6;6;6;NA;NA;3;4;2;NA;NA;2013-05-27;2013;"2013-520:163";1096;1;1,91253715874966;1,60768257722124;13;"Roberto Bautista Agut";164;"Gilles Muller";1,91253715874966;1,60768257722124;0,304854581528422;25,1;30;-4,9;183;193;-10;0,666666666666667;0,642857142857143;0,666666666666667;0,642857142857143;0,0238095238095237;14;3;9;2;5;1;5;1;4;0;1;0
"614855";"2013-520";"Roland Garros";"Clay";"128";"Grand Slams";164;36;"Jeremy Chardy";"R";188;"FRA";26,2;15;"Benjamin Becker";"R";178;"GER";31,9;"6-4 6-2 7-5";5;"R128";118;10;6;85;56;44;17;15;4;5;7;5;108;71;48;13;15;6;11;27;1371;97;568;6;6;7;NA;NA;4;2;5;NA;NA;2013-05-27;2013;"2013-520:164";1097;0;3,24511249783653;1,40008715781287;15;"Benjamin Becker";36;"Jeremy Chardy";1,40008715781287;3,24511249783653;-1,84502534002366;31,9;26,2;5,7;178;188;-10;0,8;0,545454545454545;0,545454545454545;0,8;-0,254545454545455;11;5;6;4;5;1;1;5;-4;0;1;0
"614858";"2013-520";"Roland Garros";"Clay";"128";"Grand Slams";167;133;"Nick Kyrgios";"R";193;"AUS";18;215;"Radek Stepanek";"R";185;"CZE";34,4;"7-6(4) 7-6(8) 7-6(11)";5;"R128";171;10;7;140;78;64;35;18;5;6;5;4;122;77;62;29;18;2;3;262;175;52;840;7;7;7;NA;NA;6;6;6;NA;NA;2013-05-27;2013;"2013-520:167";1098;1;-0,0334230015374501;2,29956028185891;133;"Nick Kyrgios";215;"Radek Stepanek";-0,0334230015374501;2,29956028185891;-2,33298328339636;18;34,4;-16,4;193;185;8;0,833333333333333;0,666666666666667;0,833333333333333;0,666666666666667;0,166666666666667;3;6;2;5;1;1;1;1;0;0;1;0
"614860";"2013-520";"Roland Garros";"Clay";"128";"Grand Slams";169;207;"Gilles Simon";"R";183;"FRA";28,4;104;"Lleyton Hewitt";"R";180;"AUS";32,2;"3-6 1-6 6-4 6-1 7-5";5;"R128";199;7;2;118;70;42;25;22;1;10;4;6;138;67;40;29;23;4;14;18;1895;86;610;3;1;6;6;7;6;6;4;1;5;2013-05-27;2013;"2013-520:169";1099;0;3,83007499855769;1,5737352452979;104;"Lleyton Hewitt";207;"Gilles Simon";1,5737352452979;3,83007499855769;-2,25633975325979;32,2;28,4;3,8;180;183;-3;0,1;0,285714285714286;0,285714285714286;0,1;0,185714285714286;14;10;4;1;10;9;9;10;-1;0;1;0
"614861";"2013-520";"Roland Garros";"Clay";"128";"Grand Slams";170;44;"Pablo Cuevas";"R";180;"URU";27,4;146;"Adrian Mannarino";"L";183;"FRA";24,9;"6-3 2-6 6-3 5-7 7-5";5;"R128";219;5;6;145;85;67;27;25;7;12;5;5;190;120;71;38;25;14;20;762;21;110;502;6;2;6;5;7;3;6;3;7;5;2013-05-27;2013;"2013-520:170";1100;1;-1,57364718749332;1,21864028647534;44;"Pablo Cuevas";146;"Adrian Mannarino";-1,57364718749332;1,21864028647534;-2,79228747396866;27,4;24,9;2,5;180;183;-3;0,583333333333333;0,7;0,583333333333333;0,7;-0,116666666666667;20;12;14;7;6;5;6;5;1;0;1;0
"614863";"2013-520";"Roland Garros";"Clay";"128";"Grand Slams";172;186;"Sam Querrey";"R";198;"USA";25,6;135;"Lukas Lacko";"R";185;"SVK";25,5;"6-3 6-4 6-4";5;"R128";93;10;1;77;45;39;19;15;0;1;4;4;88;46;31;22;14;3;7;20;1730;77;667;6;6;6;NA;NA;3;4;4;NA;NA;2013-05-27;2013;"2013-520:172";1101;0;3,67807190511264;1,7332134593051;135;"Lukas Lacko";186;"Sam Querrey";1,7332134593051;3,67807190511264;-1,94485844580754;25,5;25,6;-0,100000000000001;185;198;-13;0;0,428571428571429;0,428571428571429;0;0,428571428571429;7;1;3;0;4;1;1;4;-3;0;1;0
"614864";"2013-520";"Roland Garros";"Clay";"128";"Grand Slams";173;19;"Julien Benneteau";"R";185;"FRA";31,4;20;"Ricardas Berankis";"R";175;"LTU";22,9;"7-6(5) 6-3 5-7 7-6(5)";5;"R128";192;14;2;159;114;87;19;23;9;13;13;10;153;81;58;38;22;9;13;32;1200;67;718;7;6;5;7;NA;6;3;7;6;NA;2013-05-27;2013;"2013-520:173";1102;1;3;1,93391080954223;19;"Julien Benneteau";20;"Ricardas Berankis";3;1,93391080954223;1,06608919045777;31,4;22,9;8,5;185;175;10;0,692307692307692;0,692307692307692;0,692307692307692;0,692307692307692;0;13;13;9;9;4;4;4;4;0;0;1;0
"614867";"2013-520";"Roland Garros";"Clay";"128";"Grand Slams";176;70;"Roger Federer";"R";185;"SUI";31,8;33;"Pablo Carreno Busta";"R";188;"ESP";21,8;"6-2 6-2 6-3";5;"R128";80;10;0;59;40;33;14;12;2;3;1;3;79;49;27;11;13;0;7;3;8000;164;316;6;6;6;NA;NA;2;2;3;NA;NA;2013-05-27;2013;"2013-520:176";1103;0;6,41503749927884;0,642447995381916;33;"Pablo Carreno Busta";70;"Roger Federer";0,642447995381916;6,41503749927884;-5,77258950389693;21,8;31,8;-10;188;185;3;0,666666666666667;0;0;0,666666666666667;-0,666666666666667;7;3;0;2;7;1;1;7;-6;0;1;0
"614868";"2013-520";"Roland Garros";"Clay";"128";"Grand Slams";177;56;"Novak Djokovic";"R";188;"SRB";26;181;"Guido Pella";"L";185;"ARG";23;"6-2 6-0 6-2";5;"R64";86;1;2;68;49;38;10;11;1;1;1;4;83;47;26;12;11;9;16;1;12310;83;635;6;6;6;NA;NA;2;0;2;NA;NA;2013-05-27;2013;"2013-520:177";1104;1;8;1,62496056865308;56;"Novak Djokovic";181;"Guido Pella";8;1,62496056865308;6,37503943134692;26;23;3;188;185;3;1;0,5625;1;0,5625;0,4375;16;1;9;1;7;0;7;0;7;0;1;0
"614869";"2013-520";"Roland Garros";"Clay";"128";"Grand Slams";178;54;"Grigor Dimitrov";"R";188;"BUL";22;185;"Lucas Pouille";"R";185;"FRA";19,2;"6-1 7-6(4) 6-1";5;"R64";108;5;3;92;45;37;29;14;5;6;1;3;82;49;31;14;12;5;10;28;1355;324;131;6;7;6;NA;NA;1;6;1;NA;NA;2013-05-27;2013;"2013-520:178";1105;1;3,1926450779424;-0,339850002884624;54;"Grigor Dimitrov";185;"Lucas Pouille";3,1926450779424;-0,339850002884624;3,53249508082702;22;19,2;2,8;188;185;3;0,833333333333333;0,5;0,833333333333333;0,5;0,333333333333333;10;6;5;5;5;1;5;1;4;0;1;0
"614872";"2013-520";"Roland Garros";"Clay";"128";"Grand Slams";181;97;"Tommy Haas";"R";188;"GER";35,1;210;"Jack Sock";"R";185;"USA";20,6;"7-6(3) 6-2 7-5";5;"R64";137;11;3;112;83;62;15;16;6;7;4;6;100;54;39;22;16;12;16;14;2340;118;460;7;6;7;NA;NA;6;2;5;NA;NA;2013-05-27;2013;"2013-520:181";1106;1;4,1926450779424;1,11735695063816;97;"Tommy Haas";210;"Jack Sock";4,1926450779424;1,11735695063816;3,07528812730424;35,1;20,6;14,5;188;185;3;0,857142857142857;0,75;0,857142857142857;0,75;0,107142857142857;16;7;12;6;4;1;4;1;3;0;1;0
"614873";"2013-520";"Roland Garros";"Clay";"128";"Grand Slams";182;108;"John Isner";"R";206;"USA";28;102;"Ryan Harrison";"R";183;"USA";21;"5-7 6-7(7) 6-3 6-1 8-6";5;"R64";230;15;2;158;102;81;37;27;6;7;9;9;185;119;88;32;27;13;18;21;1690;92;579;5;6;6;6;8;7;7;3;1;6;2013-05-27;2013;"2013-520:182";1107;0;3,60768257722124;1,47643804394299;102;"Ryan Harrison";108;"John Isner";1,47643804394299;3,60768257722124;-2,13124453327825;21;28;-7;183;206;-23;0,857142857142857;0,722222222222222;0,722222222222222;0,857142857142857;-0,134920634920635;18;7;13;6;5;1;1;5;-4;0;1;0
"614874";"2013-520";"Roland Garros";"Clay";"128";"Grand Slams";183;235;"Mikhail Youzhny";"R";183;"RUS";30,9;52;"Federico Delbonis";"L";190;"ARG";22,6;"6-3 6-7(5) 7-5 6-4";5;"R64";194;5;4;145;100;70;24;22;8;11;2;5;143;82;55;30;21;9;15;31;1265;125;435;6;6;7;6;NA;3;7;5;4;NA;2013-05-27;2013;"2013-520:183";1108;0;3,04580368961313;1,03421571533791;52;"Federico Delbonis";235;"Mikhail Youzhny";1,03421571533791;3,04580368961313;-2,01158797427521;22,6;30,9;-8,3;190;183;7;0,727272727272727;0,6;0,6;0,727272727272727;-0,127272727272727;15;11;9;8;6;3;3;6;-3;0;1;0
"614876";"2013-520";"Roland Garros";"Clay";"128";"Grand Slams";185;168;"Rafael Nadal";"L";185;"ESP";26,9;121;"Martin Klizan";"L";190;"SVK";23,8;"4-6 6-3 6-3 6-3";5;"R64";164;5;2;100;74;55;10;19;3;7;6;5;103;58;30;25;18;3;10;4;6895;35;1090;4;6;6;6;NA;6;3;3;3;NA;2013-05-27;2013;"2013-520:185";1109;0;6;2,87071698305503;121;"Martin Klizan";168;"Rafael Nadal";2,87071698305503;6;-3,12928301694497;23,8;26,9;-3,1;190;185;5;0,428571428571429;0,3;0,3;0,428571428571429;-0,128571428571429;10;7;3;3;7;4;4;7;-3;0;1;0
"614877";"2013-520";"Roland Garros";"Clay";"128";"Grand Slams";186;74;"Fabio Fognini";"R";178;"ITA";26;194;"Lukas Rosol";"R";196;"CZE";27,8;"6-2 7-6(3) 2-6 6-1";5;"R64";128;7;4;110;81;60;17;18;4;6;8;3;126;72;51;21;17;7;11;29;1345;36;1086;6;7;2;6;NA;2;6;6;1;NA;2013-05-27;2013;"2013-520:186";1110;1;3,14201900487243;2,83007499855769;74;"Fabio Fognini";194;"Lukas Rosol";3,14201900487243;2,83007499855769;0,31194400631474;26;27,8;-1,8;178;196;-18;0,666666666666667;0,636363636363636;0,666666666666667;0,636363636363636;0,0303030303030303;11;6;7;4;4;2;4;2;2;0;1;0
"614878";"2013-520";"Roland Garros";"Clay";"128";"Grand Slams";187;179;"Benoit Paire";"R";196;"FRA";24;128;"Lukasz Kubot";"R";190;"POL";31;"7-6(2) 6-2 6-4";5;"R64";104;9;3;82;47;34;20;15;2;6;1;2;102;77;46;8;15;9;16;26;1405;107;514;7;6;6;NA;NA;6;2;4;NA;NA;2013-05-27;2013;"2013-520:187";1111;0;3,29956028185891;1,25853301359885;128;"Lukasz Kubot";179;"Benoit Paire";1,25853301359885;3,29956028185891;-2,04102726826006;31;24;7;190;196;-6;0,333333333333333;0,5625;0,5625;0,333333333333333;0,229166666666667;16;6;9;2;7;4;4;7;-3;0;1;0
"614880";"2013-520";"Roland Garros";"Clay";"128";"Grand Slams";189;232;"Stan Wawrinka";"R";183;"SUI";28,1;237;"Horacio Zeballos";"L";188;"ARG";28;"6-2 7-6(2) 6-4";5;"R64";121;19;6;98;65;52;18;15;8;8;4;3;103;64;46;16;15;3;6;10;2630;46;884;6;7;6;NA;NA;2;6;4;NA;NA;2013-05-27;2013;"2013-520:189";1112;1;4,67807190511264;2,47643804394299;232;"Stan Wawrinka";237;"Horacio Zeballos";4,67807190511264;2,47643804394299;2,20163386116965;28,1;28;0,100000000000001;183;188;-5;1;0,5;1;0,5;0,5;6;8;3;8;3;0;3;0;3;0;1;0
"614884";"2013-520";"Roland Garros";"Clay";"128";"Grand Slams";193;160;"Gael Monfils";"R";193;"FRA";26,7;96;"Ernests Gulbis";"R";190;"LAT";24,7;"6-7(5) 6-4 7-6(4) 6-2";5;"R64";195;8;4;152;98;65;32;21;8;12;3;6;119;71;55;22;21;4;11;81;640;40;991;6;6;7;6;NA;7;4;6;2;NA;2013-05-27;2013;"2013-520:193";1113;0;1,66014999711538;2,67807190511264;96;"Ernests Gulbis";160;"Gael Monfils";2,67807190511264;1,66014999711538;1,01792190799726;24,7;26,7;-2;190;193;-3;0,666666666666667;0,363636363636364;0,363636363636364;0,666666666666667;-0,303030303030303;11;12;4;8;7;4;4;7;-3;0;1;0
"614886";"2013-520";"Roland Garros";"Clay";"128";"Grand Slams";195;205;"Andreas Seppi";"R";190;"ITA";29,2;117;"Blaz Kavcic";"R";188;"SLO";26,2;"6-0 7-6(3) 6-7(2) 4-6 6-3";5;"R64";225;14;2;164;93;67;41;25;6;9;7;5;169;106;64;37;24;12;18;22;1530;104;529;6;7;6;4;6;0;6;7;6;3;2013-05-27;2013;"2013-520:195";1114;0;3,5405683813627;1,29956028185891;117;"Blaz Kavcic";205;"Andreas Seppi";1,29956028185891;3,5405683813627;-2,24100809950379;26,2;29,2;-3;188;190;-2;0,666666666666667;0,666666666666667;0,666666666666667;0,666666666666667;0;18;9;12;6;6;3;3;6;-3;0;1;0
"614888";"2013-520";"Roland Garros";"Clay";"128";"Grand Slams";197;188;"Milos Raonic";"R";196;"CAN";22,4;138;"Michael Llodra";"L";190;"FRA";33;"7-5 3-6 7-6(3) 6-2";5;"R64";160;24;5;123;78;62;25;20;5;7;14;4;148;91;59;32;21;8;12;16;2225;55;814;7;3;7;6;NA;5;6;6;2;NA;2013-05-27;2013;"2013-520:197";1115;0;4;2,21864028647534;138;"Michael Llodra";188;"Milos Raonic";2,21864028647534;4;-1,78135971352466;33;22,4;10,6;190;196;-6;0,714285714285714;0,666666666666667;0,666666666666667;0,714285714285714;-0,0476190476190477;12;7;8;5;4;2;2;4;-2;0;1;0
"614889";"2013-520";"Roland Garros";"Clay";"128";"Grand Slams";198;5;"Kevin Anderson";"R";203;"RSA";27;59;"Evgeny Donskoy";"R";185;"RUS";23;"6-7(8) 6-1 7-5 6-2";5;"R64";171;14;3;132;90;69;26;20;5;5;3;2;136;91;62;21;19;6;11;25;1420;82;639;6;6;7;6;NA;7;1;5;2;NA;2013-05-27;2013;"2013-520:198";1116;1;3,35614381022528;1,64244799538192;5;"Kevin Anderson";59;"Evgeny Donskoy";3,35614381022528;1,64244799538192;1,71369581484336;27;23;4;203;185;18;1;0,545454545454545;1;0,545454545454545;0,454545454545455;11;5;6;5;5;0;5;0;5;0;1;0
"614890";"2013-520";"Roland Garros";"Clay";"128";"Grand Slams";199;140;"Feliciano Lopez";"L";188;"ESP";31,6;213;"Joao Sousa";"R";185;"POR";24,1;"3-6 6-3 6-4 6-4";5;"R64";156;17;0;109;70;56;23;19;2;3;10;3;129;85;58;24;19;9;12;43;930;119;447;3;6;6;6;NA;6;3;4;4;NA;2013-05-27;2013;"2013-520:199";1117;1;2,5737352452979;1,10518223669206;140;"Feliciano Lopez";213;"Joao Sousa";2,5737352452979;1,10518223669206;1,46855300860585;31,6;24,1;7,5;188;185;3;0,666666666666667;0,75;0,666666666666667;0,75;-0,0833333333333334;12;3;9;2;3;1;3;1;2;0;1;0
"614893";"2013-520";"Roland Garros";"Clay";"128";"Grand Slams";202;36;"Jeremy Chardy";"R";188;"FRA";26,2;13;"Roberto Bautista Agut";"R";183;"ESP";25,1;"6-1 7-5 6-4";5;"R64";122;11;4;97;62;50;17;15;0;0;1;0;84;66;42;8;14;4;8;27;1371;68;714;6;7;6;NA;NA;1;5;4;NA;NA;2013-05-27;2013;"2013-520:202";1118;0;3,24511249783653;1,91253715874966;13;"Roberto Bautista Agut";36;"Jeremy Chardy";1,91253715874966;3,24511249783653;-1,33257533908687;25,1;26,2;-1,1;183;188;-5;1,5;0,5;0,5;1,5;-1;8;0;4;0;4;0;0;4;-4;0;1;0
"614895";"2013-520";"Roland Garros";"Clay";"128";"Grand Slams";204;39;"Marin Cilic";"R";198;"CRO";24,6;133;"Nick Kyrgios";"R";193;"AUS";18;"6-4 6-2 6-2";5;"R64";98;8;3;69;35;32;23;13;3;3;3;4;80;51;33;10;13;2;7;11;2570;262;175;6;6;6;NA;NA;4;2;2;NA;NA;2013-05-27;2013;"2013-520:204";1119;1;4,5405683813627;-0,0334230015374501;39;"Marin Cilic";133;"Nick Kyrgios";4,5405683813627;-0,0334230015374501;4,57399138290015;24,6;18;6,6;198;193;5;1;0,285714285714286;1;0,285714285714286;0,714285714285714;7;3;2;3;5;0;5;0;5;0;1;0
"614896";"2013-520";"Roland Garros";"Clay";"128";"Grand Slams";205;207;"Gilles Simon";"R";183;"FRA";28,4;44;"Pablo Cuevas";"R";180;"URU";27,4;"6-7(2) 6-1 6-1 6-1";5;"R64";160;4;1;100;57;41;26;16;3;5;2;4;115;64;37;19;17;7;17;18;1895;762;21;6;6;6;6;NA;7;1;1;1;NA;2013-05-27;2013;"2013-520:205";1120;0;3,83007499855769;-1,57364718749332;44;"Pablo Cuevas";207;"Gilles Simon";-1,57364718749332;3,83007499855769;-5,40372218605101;27,4;28,4;-1;180;183;-3;0,6;0,411764705882353;0,411764705882353;0,6;-0,188235294117647;17;5;7;3;10;2;2;10;-8;0;1;0
