"";"tourney_id";"tourney_name";"surface";"draw_size";"tourney_level";"match_num";"winner_id";"winner_name";"winner_hand";"winner_ht";"winner_ioc";"winner_age";"loser_id";"loser_name";"loser_hand";"loser_ht";"loser_ioc";"loser_age";"score";"best_of";"round";"minutes";"w_ace";"w_df";"w_svpt";"w_1stIn";"w_1stWon";"w_2ndWon";"w_SvGms";"w_bpSaved";"w_bpFaced";"l_ace";"l_df";"l_svpt";"l_1stIn";"l_1stWon";"l_2ndWon";"l_SvGms";"l_bpSaved";"l_bpFaced";"winner_rank";"winner_rank_points";"loser_rank";"loser_rank_points";"W1";"W2";"W3";"W4";"W5";"L1";"L2";"L3";"L4";"L5";"tourney_start_date";"year";"match_id";"Time";"y";"transformed_winner_rank";"transformed_loser_rank";"player_i_id";"player_i_name";"player_j_id";"player_j_name";"transformed_rank_i";"transformed_rank_j";"diff_transformed_rank";"age_i";"age_j";"diff_age";"height_i";"height_j";"diff_height";"w_bp_saved_ratio";"l_bp_saved_ratio";"bp_saved_ratio_i";"bp_saved_ratio_j";"diff_bp_saved_ratio";"w_bp_chances";"l_bp_chances";"w_bp_lost";"l_bp_lost";"w_bp_won";"l_bp_won";"bp_won_i";"bp_won_j";"diff_bp_won";"I_grass";"I_clay";"I_hard"
"826888";"2021-580";"Australian Open";"Hard";"128";"Grand Slams";43;54;"Mackenzie Mcdonald";"R";178;"USA";25,8;15;"Marco Cecchinato";"R";185;"ITA";28,3;"3-6 6-3 6-2 6-2";5;"R128";132;14;3;95;62;49;18;17;5;7;3;8;114;74;51;15;17;5;11;192;345;82;838;3;6;6;6;NA;6;3;2;2;NA;2021-02-08;2021;"2021-580:43";141;0;0,415037499278844;1,64244799538192;15;"Marco Cecchinato";54;"Mackenzie Mcdonald";1,64244799538192;0,415037499278844;1,22741049610307;28,3;25,8;2,5;185;178;7;0,714285714285714;0,454545454545455;0,454545454545455;0,714285714285714;-0,25974025974026;11;7;5;5;6;2;2;6;-4;0;0;1
"826896";"2021-580";"Australian Open";"Hard";"128";"Grand Slams";51;2;"Carlos Alcaraz";"R";185;"ESP";17,7;85;"Botic Van De Zandschulp";"R";188;"NED";25,3;"6-1 6-4 6-4";5;"R128";114;2;1;84;48;37;23;14;3;4;4;6;90;49;35;16;13;7;12;141;484;151;461;6;6;6;NA;NA;1;4;4;NA;NA;2021-02-08;2021;"2021-580:51";142;1;0,860448647601206;0,761595260674921;2;"Carlos Alcaraz";85;"Botic Van De Zandschulp";0,860448647601206;0,761595260674921;0,0988533869262849;17,7;25,3;-7,6;185;188;-3;0,75;0,583333333333333;0,75;0,583333333333333;0,166666666666667;12;4;7;3;5;1;5;1;4;0;0;1
"826897";"2021-580";"Australian Open";"Hard";"128";"Grand Slams";52;88;"Mikael Ymer";"R";183;"SWE";22,4;40;"Hubert Hurkacz";"R";196;"POL";23,9;"3-6 6-3 3-6 7-5 6-3";5;"R128";224;7;9;184;139;91;20;24;13;17;19;3;135;95;67;23;24;3;8;95;775;30;1735;3;6;3;7;6;6;3;6;5;3;2021-02-08;2021;"2021-580:52";143;0;1,43014439166905;3,09310940439148;40;"Hubert Hurkacz";88;"Mikael Ymer";3,09310940439148;1,43014439166905;1,66296501272243;23,9;22,4;1,5;196;183;13;0,764705882352941;0,375;0,375;0,764705882352941;-0,389705882352941;8;17;3;13;5;4;4;5;-1;0;0;1
"826901";"2021-580";"Australian Open";"Hard";"128";"Grand Slams";56;10;"Matteo Berrettini";"R";196;"ITA";24,8;3;"Kevin Anderson";"R";203;"RSA";34,7;"7-6(9) 7-5 6-3";5;"R128";143;14;1;95;72;64;15;17;3;3;18;2;112;85;61;16;16;5;7;10;3345;81;845;7;7;6;NA;NA;6;5;3;NA;NA;2021-02-08;2021;"2021-580:56";144;0;4,67807190511264;1,66014999711538;3;"Kevin Anderson";10;"Matteo Berrettini";1,66014999711538;4,67807190511264;-3,01792190799726;34,7;24,8;9,9;203;196;7;1;0,714285714285714;0,714285714285714;1;-0,285714285714286;7;3;5;3;2;0;0;2;-2;0;0;1
"826905";"2021-580";"Australian Open";"Hard";"128";"Grand Slams";60;21;"Alex De Minaur";"R";183;"AUS";21,9;75;"Tennys Sandgren";"R";188;"USA";29,5;"7-5 6-1 6-1";5;"R128";108;4;1;64;43;37;15;13;0;0;12;5;99;53;34;18;13;6;12;23;2065;51;1091;7;6;6;NA;NA;5;1;1;NA;NA;2021-02-08;2021;"2021-580:60";145;1;3,47643804394299;2,3275746580285;21;"Alex De Minaur";75;"Tennys Sandgren";3,47643804394299;2,3275746580285;1,14886338591448;21,9;29,5;-7,6;183;188;-5;1,5;0,5;1,5;0,5;1;12;0;6;0;6;0;6;0;6;0;0;1
"826906";"2021-580";"Australian Open";"Hard";"128";"Grand Slams";61;64;"Cameron Norrie";"L";188;"GBR";25,4;27;"Daniel Evans";"R";175;"GBR";30,7;"6-4 4-6 6-4 7-5";5;"R128";207;8;4;117;80;57;22;21;3;6;9;7;151;95;62;26;21;11;16;69;935;26;1794;6;4;6;7;NA;4;6;4;5;NA;2021-02-08;2021;"2021-580:61";146;0;1,89147554322183;3,29956028185891;27;"Daniel Evans";64;"Cameron Norrie";3,29956028185891;1,89147554322183;1,40808473863708;30,7;25,4;5,3;175;188;-13;0,5;0,6875;0,6875;0,5;0,1875;16;6;11;3;5;3;3;5;-2;0;0;1
"826909";"2021-580";"Australian Open";"Hard";"128";"Grand Slams";64;61;"Rafael Nadal";"L";185;"ESP";34,6;24;"Laslo Djere";"R";188;"SRB";25,6;"6-3 6-4 6-1";5;"R128";112;5;1;72;48;40;11;13;4;5;4;5;75;41;26;13;13;5;11;2;9850;56;1068;6;6;6;NA;NA;3;4;1;NA;NA;2021-02-08;2021;"2021-580:64";147;0;7;2,1926450779424;24;"Laslo Djere";61;"Rafael Nadal";2,1926450779424;7;-4,8073549220576;25,6;34,6;-9;188;185;3;0,8;0,454545454545455;0,454545454545455;0,8;-0,345454545454546;11;5;5;4;6;1;1;6;-5;0;0;1
"826910";"2021-580";"Australian Open";"Hard";"128";"Grand Slams";65;25;"Novak Djokovic";"R";188;"SRB";33,7;83;"Frances Tiafoe";"R";188;"USA";23;"6-3 6-7(3) 7-6(2) 6-3";5;"R64";210;26;5;120;74;62;27;21;1;3;23;8;148;78;58;34;21;9;14;1;12030;64;1005;6;6;7;6;NA;3;7;6;3;NA;2021-02-08;2021;"2021-580:65";148;1;8;2;25;"Novak Djokovic";83;"Frances Tiafoe";8;2;6;33,7;23;10,7;188;188;0;0,333333333333333;0,642857142857143;0,333333333333333;0,642857142857143;-0,30952380952381;14;3;9;1;5;2;5;2;3;0;0;1
"826911";"2021-580";"Australian Open";"Hard";"128";"Grand Slams";66;30;"Taylor Fritz";"R";193;"USA";23,2;66;"Reilly Opelka";"R";211;"USA";23,4;"4-6 7-6(6) 6-7(4) 7-6(5) 6-2";5;"R64";247;18;7;199;122;92;42;27;14;16;43;7;185;122;92;32;27;10;13;31;1695;38;1422;4;7;6;7;6;6;6;7;6;2;2021-02-08;2021;"2021-580:66";149;1;3,04580368961313;2,75207248655641;30;"Taylor Fritz";66;"Reilly Opelka";3,04580368961313;2,75207248655641;0,29373120305671;23,2;23,4;-0,199999999999999;193;211;-18;0,875;0,769230769230769;0,875;0,769230769230769;0,105769230769231;13;16;10;14;3;2;3;2;1;0;0;1
"826912";"2021-580";"Australian Open";"Hard";"128";"Grand Slams";67;31;"Marton Fucsovics";"R";188;"HUN";29;87;"Stan Wawrinka";"R";183;"SUI";35,8;"7-5 6-1 4-6 2-6 7-6(9)";5;"R64";239;2;5;134;76;50;38;25;1;6;9;2;170;99;64;38;24;11;17;55;1072;18;2365;7;6;4;2;7;5;1;6;6;6;2021-02-08;2021;"2021-580:67";150;1;2,21864028647534;3,83007499855769;31;"Marton Fucsovics";87;"Stan Wawrinka";2,21864028647534;3,83007499855769;-1,61143471208235;29;35,8;-6,8;188;183;5;0,166666666666667;0,647058823529412;0,166666666666667;0,647058823529412;-0,480392156862745;17;6;11;1;6;5;6;5;1;0;0;1
"826914";"2021-580";"Australian Open";"Hard";"128";"Grand Slams";69;53;"Pedro Martinez";"R";185;"ESP";23,7;74;"Emil Ruusuvuori";"R";188;"FIN";21,8;"1-6 6-3 6-2 7-6(5)";5;"R64";189;5;5;120;81;52;21;18;5;10;10;3;119;77;44;21;18;8;14;87;810;86;816;1;6;6;7;NA;6;3;2;6;NA;2021-02-08;2021;"2021-580:69";151;1;1,55705650415127;1,5737352452979;53;"Pedro Martinez";74;"Emil Ruusuvuori";1,55705650415127;1,5737352452979;-0,01667874114663;23,7;21,8;1,9;185;188;-3;0,5;0,571428571428571;0,5;0,571428571428571;-0,0714285714285714;14;10;8;5;6;5;6;5;1;0;0;1
"826915";"2021-580";"Australian Open";"Hard";"128";"Grand Slams";70;51;"Dusan Lajovic";"R";180;"SRB";30,6;12;"Alexander Bublik";"R";196;"KAZ";23,6;"6-4 7-6(4) 4-6 6-3";5;"R64";185;6;3;147;103;72;22;21;17;20;25;10;129;71;57;24;20;5;9;27;1785;45;1220;6;7;4;6;NA;4;6;6;3;NA;2021-02-08;2021;"2021-580:70";152;0;3,24511249783653;2,50814690367033;12;"Alexander Bublik";51;"Dusan Lajovic";2,50814690367033;3,24511249783653;-0,736965594166207;23,6;30,6;-7;196;180;16;0,85;0,555555555555556;0,555555555555556;0,85;-0,294444444444444;9;20;5;17;4;3;3;4;-1;0;0;1
"826916";"2021-580";"Australian Open";"Hard";"128";"Grand Slams";71;52;"Adrian Mannarino";"L";183;"FRA";32,6;44;"Miomir Kecmanovic";"R";183;"SRB";21,4;"6-1 6-2 6-4";5;"R64";110;10;2;75;49;40;13;13;2;3;5;2;84;53;30;12;12;10;16;36;1561;41;1353;6;6;6;NA;NA;1;2;4;NA;NA;2021-02-08;2021;"2021-580:71";153;0;2,83007499855769;2,64244799538192;44;"Miomir Kecmanovic";52;"Adrian Mannarino";2,64244799538192;2,83007499855769;-0,187627003175772;21,4;32,6;-11,2;183;183;0;0,666666666666667;0,625;0,625;0,666666666666667;-0,0416666666666666;16;3;10;2;6;1;1;6;-5;0;0;1
"826917";"2021-580";"Australian Open";"Hard";"128";"Grand Slams";72;89;"Alexander Zverev";"R";198;"GER";23,8;18;"Maxime Cressy";"R";198;"USA";23,7;"7-5 6-4 6-3";5;"R64";124;15;3;87;62;51;15;16;4;4;10;9;104;64;41;24;15;6;10;7;5615;172;389;7;6;6;NA;NA;5;4;3;NA;NA;2021-02-08;2021;"2021-580:72";154;0;5,1926450779424;0,573735245297902;18;"Maxime Cressy";89;"Alexander Zverev";0,573735245297902;5,1926450779424;-4,61890983264449;23,7;23,8;-0,100000000000001;198;198;0;1;0,6;0,6;1;-0,4;10;4;6;4;4;0;0;4;-4;0;0;1
"826918";"2021-580";"Australian Open";"Hard";"128";"Grand Slams";73;81;"Dominic Thiem";"R";185;"AUT";27,4;46;"Dominik Koepfer";"L";180;"GER";26,7;"6-4 6-0 6-2";5;"R64";99;7;2;67;47;38;13;12;2;2;1;3;74;43;26;11;12;6;12;3;9125;70;931;6;6;6;NA;NA;4;0;2;NA;NA;2021-02-08;2021;"2021-580:73";155;0;6,41503749927884;1,87071698305503;46;"Dominik Koepfer";81;"Dominic Thiem";1,87071698305503;6,41503749927884;-4,54432051622381;26,7;27,4;-0,699999999999999;180;185;-5;1;0,5;0,5;1;-0,5;12;2;6;2;6;0;0;6;-6;0;0;1
"826919";"2021-580";"Australian Open";"Hard";"128";"Grand Slams";74;50;"Nick Kyrgios";"R";193;"AUS";25,7;39;"Ugo Humbert";"L";188;"FRA";22,6;"5-7 6-4 3-6 7-6(2) 6-4";5;"R64";205;30;5;152;104;83;24;27;2;5;27;4;169;117;91;23;26;6;9;47;1190;34;1671;5;6;3;7;6;7;4;6;6;4;2021-02-08;2021;"2021-580:74";156;0;2,44541114832236;2,91253715874966;39;"Ugo Humbert";50;"Nick Kyrgios";2,91253715874966;2,44541114832236;0,467126010427299;22,6;25,7;-3,1;188;193;-5;0,4;0,666666666666667;0,666666666666667;0,4;0,266666666666667;9;5;6;2;3;3;3;3;0;0;0;1
"826921";"2021-580";"Australian Open";"Hard";"128";"Grand Slams";76;14;"Pablo Carreno Busta";"R";188;"ESP";29,5;86;"Jiri Vesely";"L";198;"CZE";27,5;"6-3 7-6(3) 2-6 6-4";5;"R64";153;3;4;125;77;62;27;20;6;8;36;4;107;75;60;15;19;1;3;16;2585;68;958;6;7;2;6;NA;3;6;6;4;NA;2021-02-08;2021;"2021-580:76";157;1;4;1,91253715874966;14;"Pablo Carreno Busta";86;"Jiri Vesely";4;1,91253715874966;2,08746284125034;29,5;27,5;2;188;198;-10;0,75;0,333333333333333;0,75;0,333333333333333;0,416666666666667;3;8;1;6;2;2;2;2;0;0;0;1
"826923";"2021-580";"Australian Open";"Hard";"128";"Grand Slams";78;5;"Felix Auger Aliassime";"R";193;"CAN";20,5;26;"James Duckworth";"R";183;"AUS";29;"6-4 6-1 6-2";5;"R64";105;19;3;69;43;35;15;13;0;0;3;1;74;50;28;12;12;4;10;19;2346;105;721;6;6;6;NA;NA;4;1;2;NA;NA;2021-02-08;2021;"2021-580:78";158;1;3,75207248655641;1,28575448233388;5;"Felix Auger Aliassime";26;"James Duckworth";3,75207248655641;1,28575448233388;2,46631800422254;20,5;29;-8,5;193;183;10;1,5;0,4;1,5;0,4;1,1;10;0;4;0;6;0;6;0;6;0;0;1
"826926";"2021-580";"Australian Open";"Hard";"128";"Grand Slams";81;72;"Andrey Rublev";"R";188;"RUS";23,3;58;"Thiago Monteiro";"L";183;"BRA";26,6;"6-4 6-4 7-6(8)";5;"R64";128;16;0;93;59;49;25;16;4;4;10;2;110;74;53;22;16;7;9;8;4429;74;894;6;6;7;NA;NA;4;4;6;NA;NA;2021-02-08;2021;"2021-580:81";159;0;5;1,79054663437105;58;"Thiago Monteiro";72;"Andrey Rublev";1,79054663437105;5;-3,20945336562895;26,6;23,3;3,3;183;188;-5;1;0,777777777777778;0,777777777777778;1;-0,222222222222222;9;4;7;4;2;0;0;2;-2;0;0;1
"826928";"2021-580";"Australian Open";"Hard";"128";"Grand Slams";83;73;"Casper Ruud";"R";183;"NOR";22,1;68;"Tommy Paul";"R";185;"USA";23,7;"3-6 6-2 6-4 7-5";5;"R64";163;11;4;132;89;59;26;20;10;13;4;4;116;71;48;22;19;6;11;28;1739;53;1080;3;6;6;7;NA;6;2;4;5;NA;2021-02-08;2021;"2021-580:83";160;0;3,1926450779424;2,2720795454368;68;"Tommy Paul";73;"Casper Ruud";2,2720795454368;3,1926450779424;-0,920565532505595;23,7;22,1;1,6;185;183;2;0,769230769230769;0,545454545454545;0,545454545454545;0,769230769230769;-0,223776223776224;11;13;6;10;5;3;3;5;-2;0;0;1
"826929";"2021-580";"Australian Open";"Hard";"128";"Grand Slams";84;1;"Radu Albot";"R";175;"MDA";31,2;65;"Christopher Oconnell";"R";183;"AUS";26,6;"6-2 7-5 7-6(8)";5;"R64";140;5;3;103;76;58;15;16;2;3;12;1;104;66;46;18;16;6;10;85;817;121;568;6;7;7;NA;NA;2;5;6;NA;NA;2021-02-08;2021;"2021-580:84";161;1;1,5906090638623;1,08113676272541;1;"Radu Albot";65;"Christopher Oconnell";1,5906090638623;1,08113676272541;0,509472301136893;31,2;26,6;4,6;175;183;-8;0,666666666666667;0,6;0,666666666666667;0,6;0,0666666666666667;10;3;6;2;4;1;4;1;3;0;0;1
"826930";"2021-580";"Australian Open";"Hard";"128";"Grand Slams";85;38;"Lloyd Harris";"R";193;"RSA";23,9;69;"Alexei Popyrin";"R";196;"AUS";21,5;"6-2 1-6 6-3 6-7(5) 6-3";5;"R64";180;25;5;127;82;71;23;23;2;4;21;7;141;82;64;29;22;4;8;91;793;113;643;6;1;6;6;6;2;6;3;7;3;2021-02-08;2021;"2021-580:85";162;1;1,4922053598013;1,17982103758481;38;"Lloyd Harris";69;"Alexei Popyrin";1,4922053598013;1,17982103758481;0,312384322216491;23,9;21,5;2,4;193;196;-3;0,5;0,5;0,5;0,5;0;8;4;4;2;4;2;4;2;2;0;0;1
"826932";"2021-580";"Australian Open";"Hard";"128";"Grand Slams";87;48;"Filip Krajinovic";"R";185;"SRB";28,9;4;"Pablo Andujar";"R";180;"ESP";35;"6-2 5-7 6-1 6-4";5;"R64";177;10;6;125;66;53;27;19;10;13;7;8;118;81;49;14;18;9;16;33;1673;59;1044;6;5;6;6;NA;2;7;1;4;NA;2021-02-08;2021;"2021-580:87";163;0;2,95560588064155;2,11735695063816;4;"Pablo Andujar";48;"Filip Krajinovic";2,11735695063816;2,95560588064155;-0,838248930003388;35;28,9;6,1;180;185;-5;0,769230769230769;0,5625;0,5625;0,769230769230769;-0,206730769230769;16;13;9;10;7;3;3;7;-4;0;0;1
"826933";"2021-580";"Australian Open";"Hard";"128";"Grand Slams";88;55;"Daniil Medvedev";"R";198;"RUS";24,9;13;"Roberto Carballes Baena";"R";183;"ESP";27,8;"6-2 7-5 6-1";5;"R64";104;13;3;76;49;42;13;14;2;4;0;3;72;40;19;13;13;1;8;4;8715;99;751;6;7;6;NA;NA;2;5;1;NA;NA;2021-02-08;2021;"2021-580:88";164;0;6;1,37064337992039;13;"Roberto Carballes Baena";55;"Daniil Medvedev";1,37064337992039;6;-4,62935662007961;27,8;24,9;2,9;183;198;-15;0,5;0,125;0,125;0,5;-0,375;8;4;1;2;7;2;2;7;-5;0;0;1
"826935";"2021-580";"Australian Open";"Hard";"128";"Grand Slams";90;88;"Mikael Ymer";"R";183;"SWE";22,4;2;"Carlos Alcaraz";"R";185;"ESP";17,7;"2-6 6-4 6-4 7-6(5)";5;"R64";188;2;8;132;88;56;19;20;7;15;7;5;133;83;52;22;20;10;18;95;775;141;484;2;6;6;7;NA;6;4;4;6;NA;2021-02-08;2021;"2021-580:90";165;0;1,43014439166905;0,860448647601206;2;"Carlos Alcaraz";88;"Mikael Ymer";0,860448647601206;1,43014439166905;-0,569695744067846;17,7;22,4;-4,7;185;183;2;0,466666666666667;0,555555555555556;0,555555555555556;0,466666666666667;0,0888888888888889;18;15;10;7;8;8;8;8;0;0;0;1
"826936";"2021-580";"Australian Open";"Hard";"128";"Grand Slams";91;45;"Karen Khachanov";"R";198;"RUS";24,7;9;"Ricardas Berankis";"R";175;"LTU";30,6;"6-2 6-4 6-4";5;"R64";117;12;2;77;51;39;20;14;2;2;4;4;109;68;43;19;14;10;14;20;2290;73;909;6;6;6;NA;NA;2;4;4;NA;NA;2021-02-08;2021;"2021-580:91";166;0;3,67807190511264;1,81017544111998;9;"Ricardas Berankis";45;"Karen Khachanov";1,81017544111998;3,67807190511264;-1,86789646399265;30,6;24,7;5,9;175;198;-23;1;0,714285714285714;0,714285714285714;1;-0,285714285714286;14;2;10;2;4;0;0;4;-4;0;0;1
"826939";"2021-580";"Australian Open";"Hard";"128";"Grand Slams";94;21;"Alex De Minaur";"R";183;"AUS";21,9;19;"Pablo Cuevas";"R";180;"URU";35,1;"6-3 6-3 7-5";5;"R64";119;1;0;86;51;44;18;15;2;3;9;2;101;68;45;12;15;9;14;23;2065;72;927;6;6;7;NA;NA;3;3;5;NA;NA;2021-02-08;2021;"2021-580:94";167;0;3,47643804394299;1,83007499855769;19;"Pablo Cuevas";21;"Alex De Minaur";1,83007499855769;3,47643804394299;-1,6463630453853;35,1;21,9;13,2;180;183;-3;0,666666666666667;0,642857142857143;0,642857142857143;0,666666666666667;-0,0238095238095237;14;3;9;2;5;1;1;5;-4;0;0;1
"826942";"2021-580";"Australian Open";"Hard";"128";"Grand Slams";97;25;"Novak Djokovic";"R";188;"SRB";33,7;30;"Taylor Fritz";"R";193;"USA";23,2;"7-6(1) 6-4 3-6 4-6 6-2";5;"R32";205;15;5;159;105;79;27;25;9;12;24;1;153;98;69;33;24;5;9;1;12030;31;1695;7;6;3;4;6;6;4;6;6;2;2021-02-08;2021;"2021-580:97";168;1;8;3,04580368961313;25;"Novak Djokovic";30;"Taylor Fritz";8;3,04580368961313;4,95419631038687;33,7;23,2;10,5;188;193;-5;0,75;0,555555555555556;0,75;0,555555555555556;0,194444444444444;9;12;5;9;4;3;4;3;1;0;0;1
"826944";"2021-580";"Australian Open";"Hard";"128";"Grand Slams";99;51;"Dusan Lajovic";"R";180;"SRB";30,6;53;"Pedro Martinez";"R";185;"ESP";23,7;"6-7(6) 7-5 6-1 6-4";5;"R32";193;10;3;120;87;65;18;21;4;6;2;3;151;109;68;18;20;9;16;27;1785;87;810;6;7;6;6;NA;7;5;1;4;NA;2021-02-08;2021;"2021-580:99";169;1;3,24511249783653;1,55705650415127;51;"Dusan Lajovic";53;"Pedro Martinez";3,24511249783653;1,55705650415127;1,68805599368526;30,6;23,7;6,9;180;185;-5;0,666666666666667;0,5625;0,666666666666667;0,5625;0,104166666666667;16;6;9;4;7;2;7;2;5;0;0;1
"826945";"2021-580";"Australian Open";"Hard";"128";"Grand Slams";100;89;"Alexander Zverev";"R";198;"GER";23,8;52;"Adrian Mannarino";"L";183;"FRA";32,6;"6-3 6-3 6-1";5;"R32";103;19;6;75;51;45;12;13;3;3;4;3;80;41;25;19;12;7;12;7;5615;36;1561;6;6;6;NA;NA;3;3;1;NA;NA;2021-02-08;2021;"2021-580:100";170;0;5,1926450779424;2,83007499855769;52;"Adrian Mannarino";89;"Alexander Zverev";2,83007499855769;5,1926450779424;-2,36257007938471;32,6;23,8;8,8;183;198;-15;1;0,583333333333333;0,583333333333333;1;-0,416666666666667;12;3;7;3;5;0;0;5;-5;0;0;1
"826946";"2021-580";"Australian Open";"Hard";"128";"Grand Slams";101;81;"Dominic Thiem";"R";185;"AUT";27,4;50;"Nick Kyrgios";"R";193;"AUS";25,7;"4-6 4-6 6-3 6-4 6-4";5;"R32";201;14;1;136;86;67;36;25;6;8;25;2;149;108;88;17;24;7;10;3;9125;47;1190;4;4;6;6;6;6;6;3;4;4;2021-02-08;2021;"2021-580:101";171;0;6,41503749927884;2,44541114832236;50;"Nick Kyrgios";81;"Dominic Thiem";2,44541114832236;6,41503749927884;-3,96962635095648;25,7;27,4;-1,7;193;185;8;0,75;0,7;0,7;0,75;-0,05;10;8;7;6;3;2;2;3;-1;0;0;1
"826948";"2021-580";"Australian Open";"Hard";"128";"Grand Slams";103;5;"Felix Auger Aliassime";"R";193;"CAN";20,5;77;"Denis Shapovalov";"L";185;"CAN";21,8;"7-5 7-5 6-3";5;"R32";148;8;2;95;61;47;20;17;3;5;4;5;98;56;34;21;16;6;11;19;2346;12;2830;7;7;6;NA;NA;5;5;3;NA;NA;2021-02-08;2021;"2021-580:103";172;1;3,75207248655641;4,41503749927884;5;"Felix Auger Aliassime";77;"Denis Shapovalov";3,75207248655641;4,41503749927884;-0,662965012722429;20,5;21,8;-1,3;193;185;8;0,6;0,545454545454545;0,6;0,545454545454545;0,0545454545454546;11;5;6;3;5;2;5;2;3;0;0;1
"826949";"2021-580";"Australian Open";"Hard";"128";"Grand Slams";104;43;"Aslan Karatsev";"R";185;"RUS";27,4;76;"Diego Schwartzman";"R";170;"ARG";28,4;"6-3 6-3 6-3";5;"R32";112;9;1;90;64;46;16;14;10;11;0;1;64;48;27;8;13;1;6;114;642;9;3480;6;6;6;NA;NA;3;3;3;NA;NA;2021-02-08;2021;"2021-580:104";173;1;1,16710998583526;4,83007499855769;43;"Aslan Karatsev";76;"Diego Schwartzman";1,16710998583526;4,83007499855769;-3,66296501272243;27,4;28,4;-1;185;170;15;0,909090909090909;0,166666666666667;0,909090909090909;0,166666666666667;0,742424242424242;6;11;1;10;5;1;5;1;4;0;0;1
"826951";"2021-580";"Australian Open";"Hard";"128";"Grand Slams";106;73;"Casper Ruud";"R";183;"NOR";22,1;1;"Radu Albot";"R";175;"MDA";31,2;"6-1 5-7 6-4 6-4";5;"R32";178;9;4;101;58;50;27;20;3;5;3;6;129;76;48;28;19;7;12;28;1739;85;817;6;5;6;6;NA;1;7;4;4;NA;2021-02-08;2021;"2021-580:106";174;0;3,1926450779424;1,5906090638623;1;"Radu Albot";73;"Casper Ruud";1,5906090638623;3,1926450779424;-1,6020360140801;31,2;22,1;9,1;175;183;-8;0,6;0,583333333333333;0,583333333333333;0,6;-0,0166666666666666;12;5;7;3;5;2;2;5;-3;0;0;1
"826952";"2021-580";"Australian Open";"Hard";"128";"Grand Slams";107;54;"Mackenzie Mcdonald";"R";178;"USA";25,8;38;"Lloyd Harris";"R";193;"RSA";23,9;"7-6(7) 6-1 6-4";5;"R32";121;12;3;88;58;47;16;15;2;4;9;4;109;75;51;10;14;4;9;192;345;91;793;7;6;6;NA;NA;6;1;4;NA;NA;2021-02-08;2021;"2021-580:107";175;0;0,415037499278844;1,4922053598013;38;"Lloyd Harris";54;"Mackenzie Mcdonald";1,4922053598013;0,415037499278844;1,07716786052246;23,9;25,8;-1,9;193;178;15;0,5;0,444444444444444;0,444444444444444;0,5;-0,0555555555555556;9;4;4;2;5;2;2;5;-3;0;0;1
"826953";"2021-580";"Australian Open";"Hard";"128";"Grand Slams";108;55;"Daniil Medvedev";"R";198;"RUS";24,9;48;"Filip Krajinovic";"R";185;"SRB";28,9;"6-3 6-3 4-6 3-6 6-0";5;"R32";186;15;4;130;70;54;31;22;8;11;2;3;142;92;59;24;21;11;18;4;8715;33;1673;6;6;4;3;6;3;3;6;6;0;2021-02-08;2021;"2021-580:108";176;0;6;2,95560588064155;48;"Filip Krajinovic";55;"Daniil Medvedev";2,95560588064155;6;-3,04439411935845;28,9;24,9;4;185;198;-13;0,727272727272727;0,611111111111111;0,611111111111111;0,727272727272727;-0,116161616161616;18;11;11;8;7;3;3;7;-4;0;0;1
"826954";"2021-580";"Australian Open";"Hard";"128";"Grand Slams";109;84;"Stefanos Tsitsipas";"R";193;"GRE";22,4;88;"Mikael Ymer";"R";183;"SWE";22,4;"6-4 6-1 6-1";5;"R32";94;8;3;66;40;31;16;12;0;1;0;4;76;58;31;5;12;5;12;6;5965;95;775;6;6;6;NA;NA;4;1;1;NA;NA;2021-02-08;2021;"2021-580:109";177;1;5,41503749927884;1,43014439166905;84;"Stefanos Tsitsipas";88;"Mikael Ymer";5,41503749927884;1,43014439166905;3,98489310760979;22,4;22,4;0;193;183;10;0;0,416666666666667;0;0,416666666666667;-0,416666666666667;12;1;5;0;7;1;7;1;6;0;0;1
"826955";"2021-580";"Australian Open";"Hard";"128";"Grand Slams";110;10;"Matteo Berrettini";"R";196;"ITA";24,8;45;"Karen Khachanov";"R";198;"RUS";24,7;"7-6(1) 7-6(5) 7-6(5)";5;"R32";179;18;1;122;76;64;23;18;2;4;12;3;122;77;56;24;18;4;6;10;3345;20;2290;7;7;7;NA;NA;6;6;6;NA;NA;2021-02-08;2021;"2021-580:110";178;1;4,67807190511264;3,67807190511264;10;"Matteo Berrettini";45;"Karen Khachanov";4,67807190511264;3,67807190511264;1;24,8;24,7;0,100000000000001;196;198;-2;0,5;0,666666666666667;0,5;0,666666666666667;-0,166666666666667;6;4;4;2;2;2;2;2;0;0;0;1
"826956";"2021-580";"Australian Open";"Hard";"128";"Grand Slams";111;29;"Fabio Fognini";"R";178;"ITA";33,7;21;"Alex De Minaur";"R";183;"AUS";21,9;"6-4 6-3 6-4";5;"R32";128;3;3;89;47;35;23;15;1;3;4;3;84;43;27;22;14;3;8;17;2535;23;2065;6;6;6;NA;NA;4;3;4;NA;NA;2021-02-08;2021;"2021-580:111";179;0;3,91253715874966;3,47643804394299;21;"Alex De Minaur";29;"Fabio Fognini";3,47643804394299;3,91253715874966;-0,436099114806674;21,9;33,7;-11,8;183;178;5;0,333333333333333;0,375;0,375;0,333333333333333;0,0416666666666667;8;3;3;1;5;2;2;5;-3;0;0;1
